ID,nFollowers,o,c,e,a,n,Online Literacy,Political Leaning,nFakeShares,nTrueShares,freqUse,sessionLength,shareFreq
235,148,0.636035327530844,0.987492077474159,0.240644242605344,0.6824739304978,0.726373300207141,0.288958110058746,0.650300442711757,7,11,0.306925341218084,0.298978051589661,0.174797552677092
236,142,0.752722624802399,0.567236304036132,0.356374910607044,0.799121431713138,0.493791666991127,0.421733818029261,0.706927263441736,8,23,0.356888903485139,0.414635191256791,0.175974961182466
237,160,0.715103282809832,0.905990713332636,0.648657970246566,0.650837404084799,0.794479012071362,0.384174925706813,0.786517620408568,27,84,0.429710515172148,0.522123074844342,0.515345143373707
238,153,0.713187530249575,0.837286348789241,0.704614664222117,0.78307661786166,0.132164175035239,0.450867186359368,0.480453392790635,4,11,0.273690941043963,0.39563831131845,0.0931248158146483
239,162,0.607410580203504,0.944952878036823,0.783715757348476,0.766348870081608,0.69187076405278,0.500182175315335,0.444123152185121,22,90,0.384435410900677,0.544002274528021,0.542230019836893
240,163,0.529200943442253,0.626862366291316,0.531501712945738,0.649167718634666,0.4985936547838,0.4159193771095,0.122310013552816,10,20,0.422189031350006,0.476047304018701,0.265003381581465
241,147,0.831845519031527,0.857081615579204,0.590094635305499,0.766065354854499,0.674942816090626,0.248148599097077,0.0216145080241082,9,33,0.369469131024071,0.479595644876546,0.398280134913065
242,203,0.686149215119263,0.745990366878066,0.858152169636614,0.851551045373305,0.450057937851705,0.458261444668974,0.691337270397351,17,58,0.373665209367979,0.573344765391732,0.386218195829621
243,233,0.892421867603098,0.707947240694649,0.710269989280424,0.623035521872641,0.500657026363487,0.335282677335792,0.966806411505092,12,30,0.441625260748073,0.53200967149453,0.355601660748363
244,170,0.594977184861328,0.908382227621137,0.791585427866045,0.684091819044204,0.808310635007913,0.386709529655757,0.445235022138054,45,126,0.447670241959916,0.58852376883255,0.639846919861413
245,236,0.872659077196105,0.688363379281829,0.812949367490334,0.748267217809797,0.679637294753927,0.405314790248863,0.302866746406581,31,94,0.464094802082467,0.629849868107662,0.552510708893046
246,158,0.715190265214016,0.661253806842549,0.638585468686995,0.861469313963338,0.856774644632279,0.592736735259267,0.790977258171929,28,74,0.440991485118459,0.606311765997389,0.547123838001637
247,161,0.651144251909602,0.551954063220912,0.516590868457366,0.725217975018405,0.564391381532676,0.490452531639334,0.683655491495839,16,47,0.429781833070506,0.508673984683327,0.291559433935817
248,272,0.682377751336651,0.740749628559588,0.919039002991769,0.450105091136239,0.52177493021716,0.386708493139711,0.0223380667595142,9,42,0.531501797400121,0.620551685886839,0.479531511652879
249,173,0.772565664183847,0.721322999766543,0.647507601759494,0.720696538499902,0.634206420016103,0.33351179708095,0.563172552170097,25,76,0.423546766108364,0.53477600604053,0.410653478045101
250,213,0.608428870939761,0.471500827875193,0.723301341964867,0.650102275674761,0.615829314630753,0.384794504859298,0.727337856867684,23,64,0.5255702125767,0.637719062333042,0.445430169693728
251,247,0.667961579320819,0.677635402372121,0.652357281613194,0.276208338759497,0.576553672913004,0.413373595299081,0.419308506619366,29,77,0.56772656066912,0.534928884102681,0.37611898676563
252,134,0.744879461455623,0.988950989920677,0.498575554511876,0.840650033866919,0.490861557601093,0.588840240115513,0.960761821968145,4,12,0.252310768165851,0.352123319925361,0.244731573269528
253,225,0.776404153004656,0.630385061698454,0.79724552866264,0.795552680129012,0.667010094031012,0.422119157125744,0.801095673628967,27,79,0.459254619493914,0.636775426243746,0.531770815039072
254,226,0.795408452206093,0.693199475520192,0.674809243260847,0.555436812618685,0.586174445473206,0.500522608076209,0.964873001618693,8,35,0.479421377406142,0.542790230862262,0.395555933968621
255,244,0.830954050838414,0.593414990418526,0.780405216589924,0.667373505574411,0.50166432026801,0.454506048651541,0.126963144208026,14,29,0.472182302126694,0.597377515466924,0.391501452514194
256,132,0.890917776307569,0.620454417791653,0.379607616571544,0.796239802430482,0.714078408338029,0.218510060627359,0.0569648049636301,4,19,0.394818057604632,0.466303885736722,0.271069602634401
257,253,0.8359107016143,0.722145217611315,0.802545056918838,0.569861184275693,0.686975460698455,0.441008098484482,0.081773549218448,18,58,0.51203843609248,0.617118783963879,0.551328760208087
258,179,0.777084923287773,0.552803677038114,0.567201626662517,0.809283577930085,0.525510691214362,0.323186778106263,0.24419579674497,13,40,0.403356121134361,0.520835738597994,0.29807051888533
259,176,0.940523430258979,0.998462402357423,0.649849120258976,0.751876302910222,0.457040653503503,0.293327964807323,0.45418860664312,10,39,0.299000507517053,0.407769436991587,0.297007466601839
260,193,0.892460172930878,0.673736778394494,0.585435622006807,0.637300127171102,0.511387350552186,0.388871763048308,0.472130135855637,15,58,0.425755164463358,0.489446099658927,0.299384371656932
261,278,0.9668989009202,0.675336870517487,0.841144577372924,0.571304499837692,0.616133390077836,0.37759841313102,0.952357025535138,25,56,0.516402218825515,0.629776803514076,0.518257260002368
262,161,0.545797525112743,0.703588812190137,0.592590718303664,0.64258278112962,0.517953393772511,0.319171867297731,0.232988779308531,11,37,0.418516909374071,0.485483402908535,0.306934373663473
263,200,0.727370331193954,0.675392568855027,0.565205515134122,0.500122319383303,0.58562197123428,0.197718666639813,0.986294292841372,12,34,0.481869828191531,0.499210349237378,0.330996767925331
264,197,0.906007628766603,0.807175255470464,0.643729055158182,0.626045944856486,0.408419280005626,0.411569950392647,0.730690185749944,11,33,0.381023063715729,0.449121539932365,0.262911357226407
265,145,0.770118297340145,0.736547845999213,0.464890258545447,0.885300996811928,0.697659022109526,0.531267014508603,0.241016115360372,13,31,0.346103496169883,0.465552351456235,0.324334883165061
266,161,0.612112189174187,0.56034456072056,0.57411412323825,0.801973746385977,0.578315213424733,0.449272460928311,0.190287647326831,11,32,0.41627894922661,0.53536368470621,0.332018931710682
267,204,0.894315684204558,0.813868337123111,0.724086939261851,0.649102654502664,0.379784770221579,0.487537145113729,0.875943152600526,8,24,0.380388372945729,0.475429257989199,0.274997191848009
268,132,0.523219559313257,0.719462039523008,0.481526196941811,0.802336973912093,0.562249815615545,0.512683198982902,0.946509955056394,5,19,0.351544901820789,0.44290247246024,0.270738015444588
269,145,0.656874278836282,0.899139122406191,0.593143921136189,0.79730357297399,0.555986831602136,0.405114607768762,0.295568255940195,10,39,0.322671745543061,0.437648959096285,0.329780209396577
270,142,0.790249141546211,0.748002902407563,0.502333256811196,0.832805851095363,0.868465818406298,0.4131911678353,0.389613740329736,28,84,0.403593006508981,0.523082836715479,0.436259262989236
271,233,0.791894697290839,0.56291488136198,0.763587481539966,0.671498412951649,0.523032951254159,0.372373112264897,0.360112299369911,28,74,0.480793485531347,0.604480051346773,0.399381414010579
272,198,0.69729921204688,0.534556129959318,0.567869473122443,0.566678922930463,0.402700011846765,0.505684663033262,0.934752375493318,3,10,0.460461017269486,0.494699434100819,0.228681043553824
273,203,0.788283650042237,0.690377122507177,0.665087397667173,0.646779353735724,0.544060560565449,0.450857925574789,0.57188462377845,22,58,0.439826799789892,0.528387248737289,0.361847822399818
274,181,0.871427310421735,0.563786556437326,0.498606758941567,0.72935995622895,0.512389967597323,0.422375346728096,0.647404551761015,17,39,0.410646516261254,0.483693275147461,0.255481101057876
275,200,0.984630344149082,0.812945857909187,0.647362391228724,0.695000068058291,0.84579357264809,0.351771720909825,0.325328294423657,33,99,0.452022028311207,0.562419882963253,0.547534949675353
276,240,0.592722348082931,0.368402049152169,0.748313457843655,0.696673543664462,0.709515562641951,0.573429997127309,0.528502855553422,27,116,0.563870739529514,0.703672371829636,0.530940044074485
277,134,0.789105460299904,0.873621023892808,0.525112287693488,0.715985180514563,0.560533024826117,0.449629184132918,0.532385438039248,14,55,0.34442988583094,0.416152238331934,0.294342778994193
278,237,0.77756370580435,0.743054620372917,0.856995460146633,0.624657175856648,0.652368640999786,0.540154642029208,0.301134897619728,19,98,0.491143425170069,0.626151446139806,0.559076963678846
279,189,0.978931293809676,0.74273653211836,0.690879623499573,0.907838266177307,0.500667103444376,0.401397869849818,0.279449778689116,13,41,0.336400519420957,0.513086405524393,0.345900699926272
280,142,0.671962293179829,0.913215193389394,0.476067748171739,0.737410397502156,0.521748238927393,0.414610162449245,0.238653797135705,12,15,0.309135330684462,0.372567744571758,0.248387509218735
281,209,0.949448961507159,0.719838306915347,0.715823066550378,0.79403968796115,0.672282407535879,0.45364834418452,0.347650430280114,22,81,0.421075500499176,0.575449896149367,0.481235254550204
282,138,0.705271626186087,0.714188341965465,0.568205832779908,0.921635759101793,0.778306734424827,0.458589855714966,0.987350017485341,14,40,0.377000356596776,0.539004088837369,0.442238426192069
283,212,0.851458740271899,0.630231726562627,0.730735960190547,0.816975820101496,0.518396048820426,0.181092943561916,0.850978045029049,23,44,0.408087890854059,0.568731483389946,0.37881063449378
284,149,0.669047613895761,0.658767518450608,0.519406621029288,0.758986541544743,0.462193244301245,0.380561877021184,0.671289561266133,13,34,0.367800802584898,0.451781185735382,0.240066231285074
285,125,0.578043297464778,0.90144436209578,0.724177362991795,0.827634855900078,0.414853182876704,0.377574403307256,0.377322285954755,17,37,0.306026806531534,0.458612805158231,0.300427284004404
286,226,0.802924805983583,0.59126227878577,0.658686950930172,0.623480053562351,0.498721151218447,0.35776293408433,0.64013759458769,18,62,0.463854421311801,0.543155305163149,0.328501114460464
287,233,0.847456428117884,0.793133148934262,0.789469807159774,0.596684074943952,0.808820648755223,0.577152281973031,0.557982091653165,36,120,0.507544069443857,0.621863593915917,0.638539481599629
288,175,0.631440677245151,0.938241391292009,0.787165872986809,0.675525245478021,0.884947166046364,0.324228700310086,0.680934320118493,39,124,0.457859624649172,0.597581092882599,0.696600208508088
289,137,0.703011118918417,0.788679254311768,0.450741562100053,0.85968173730409,0.716641074765801,0.577396706890819,0.330208988332633,11,40,0.341420472783448,0.448738971632114,0.323019917504998
290,183,0.796476536472617,0.719475144822022,0.659889843377667,0.800548036553031,0.640504788072753,0.455691899324207,0.897732715555831,11,37,0.401902827371392,0.542459647350559,0.422662604283975
291,124,0.636939598068037,0.73361101348628,0.659131399387992,0.925920156302454,0.621620299338241,0.441025583479542,0.794014043967271,13,58,0.353275991665949,0.533038177041976,0.409729457790797
292,143,0.819781120740863,0.711413163506817,0.471736234054772,0.696667338531397,0.781803317246665,0.497243667426816,0.272368060191239,22,58,0.433394310735824,0.497857508197384,0.36880495264947
293,226,0.926183413401528,0.675316814158778,0.657568086049841,0.593702706276753,0.544500000943468,0.416848771480926,0.739945938363721,23,61,0.459851654755951,0.529621575034524,0.358045823474533
294,200,0.678015372825927,0.643720785891331,0.763816003657312,0.82845560815809,0.67336597993914,0.454347003700666,0.803783410728346,23,81,0.440128828394952,0.61961435616041,0.514327711795904
295,165,0.796564173701251,0.995883940340055,0.679055566842358,0.661369425812957,0.752680388010938,0.322383114254837,0.532510915686889,32,96,0.398023436401051,0.498161407239423,0.511111807531894
296,130,0.683802915892841,0.867752326945795,0.465723442817379,0.778111106932013,0.29581236377414,0.145377193563814,0.640147856354811,5,9,0.258002758093076,0.322864786839303,0.137766752484839
297,155,0.404863205828066,0.558310242613476,0.601338940655414,0.719201971176104,0.378618801954245,0.277532217935217,0.792107282803671,9,27,0.405598534668979,0.496293220764329,0.227678229279387
298,149,0.948808181431227,0.999574933073992,0.613040176664672,0.775688814727996,0.614592840364046,0.284431322904296,0.401915627189439,10,51,0.318137968930045,0.431927131034535,0.376770103433618
299,138,0.685294943048145,0.864545557291481,0.52174682213217,0.899855440459899,0.567216602944082,0.188113268093106,0.203070430812075,8,25,0.288357077321518,0.419078282513435,0.295943460046679
300,140,0.692513186583259,0.76961106569462,0.360366104637397,0.93357292757629,0.805720875150642,0.507379248999368,0.792182036187297,11,44,0.325330074556192,0.437316698375789,0.290354493203071
301,158,0.793847077468081,0.796679976813218,0.597614894628851,0.733715487784044,0.634142903740906,0.389660149188297,0.757390826681864,18,47,0.389247916335631,0.490257009156548,0.378973244598755
302,197,0.777464505056118,0.692114359953208,0.679354757818445,0.667156622211188,0.8087942364704,0.542582729549431,0.46416803643262,42,112,0.492415828597142,0.602848217388462,0.549458212642303
303,147,0.746853136012179,0.840871096274878,0.490443111524587,0.825158187529213,0.403941751128568,0.368330922260135,0.697030726996481,5,19,0.278100002815903,0.369849660222074,0.198110449298185
304,181,0.549824687194699,0.784173507123408,0.722131280293689,0.680195021020501,0.309453435181665,0.387152521981935,0.577560440967576,9,32,0.363056998252549,0.465124494548469,0.223466005339016
305,248,0.859356926658419,0.415912110215214,0.717221434237774,0.815039741000123,0.565816312152003,0.393068055336562,0.527240364225713,25,79,0.475782046709306,0.638521278303541,0.405815586916787
306,128,0.7718784792491,0.732772625987891,0.598895636483256,0.932659072615828,0.581329873347404,0.244741537007711,0.707684452243216,15,42,0.331532585722282,0.496069471975103,0.348155924505124
307,142,0.516552443181915,0.621141755461081,0.450724106942423,0.750866157026508,0.642152271461619,0.352352321420929,0.581896755369904,19,54,0.406924310583317,0.479060042216732,0.289433509075586
308,162,0.778668111470811,0.832119547044005,0.534620896747389,0.673854481677127,0.454610259008816,0.428732198902395,0.746004902557635,5,29,0.348475360385852,0.405213562876976,0.243044144341856
309,142,0.889618403228491,0.888419429564288,0.401103304498058,0.802671490816289,0.584130547734641,0.591129731309875,0.443172778105353,6,23,0.29451409666096,0.362770298207588,0.234296692954625
310,238,0.685676952421855,0.592492341706342,0.961443701350502,0.925812224432275,0.286883608197431,0.602064563311929,0.294426847019963,4,34,0.376104247187356,0.622428553331012,0.275822438122126
311,215,0.663902939519378,0.694387506603147,0.833547062720499,0.72639175113276,0.81518826195385,0.392421780068704,0.915130339458452,30,71,0.502492285036235,0.672362316055473,0.67949778131586
312,176,0.794659803713525,0.6488928007868,0.617643040404153,0.865085943650737,0.688162426867489,0.372530839781025,0.568484771529403,28,75,0.403063311233336,0.556952261726958,0.425038733622337
313,221,0.653182283471155,0.995749179231884,0.942574585513748,0.57838941837014,0.695617608076606,0.309502699546774,0.888545071559991,33,78,0.461228900419855,0.600526846253561,0.655671478608871
314,200,0.71830429347518,0.485721570225013,0.747500957688252,0.926225625155242,0.823389394958826,0.361584430181855,0.190203892310021,33,96,0.481595948144189,0.698072766487804,0.615484361282073
315,139,0.531395743448581,0.770368878016603,0.456639723346659,0.703907270160335,0.92834126107282,0.450484024331507,0.302441683266174,31,67,0.443504028577131,0.51167090679766,0.423917496627581
316,261,0.744018739246477,0.740270327588194,0.840284588223734,0.427962051059632,0.48201845922379,0.2835918573762,0.675101313359098,38,71,0.515686223368894,0.575384505649844,0.405032682525101
317,188,0.853880484514203,0.69796562793995,0.568845270064942,0.654113852094071,0.203423977295782,0.412718670028471,0.52002057291466,6,14,0.344220103477318,0.39505133549371,0.115716767302504
318,141,0.808053636043182,0.73212072457374,0.517551334331748,0.809243237998166,0.501844747461049,0.44204518609864,0.47715580008804,12,33,0.339448637479183,0.439502349911793,0.259730418675845
319,166,0.885203620291483,0.799802796777226,0.638260918224579,0.761800505557463,0.805190881959685,0.341621175655952,0.242985404251886,36,71,0.423654498575904,0.551742400673886,0.513921871665647
320,141,0.802410670023883,0.603878306579503,0.401838749245538,0.750275772932258,0.766020801222584,0.443086996935472,0.374098479819536,15,49,0.429550083970064,0.494562375809945,0.307816840659348
321,147,0.706940328597145,0.810464546626668,0.537549715182128,0.683788140251704,0.561874864765327,0.48840607398121,0.251681074995651,14,28,0.374906644682067,0.440740898612203,0.302035673522599
322,126,0.782583128581449,0.848500014571885,0.568790699472496,0.846136098374398,0.702373385202575,0.312492025535411,0.334091895317742,19,50,0.34795165320538,0.479781554574552,0.399503449060237
323,133,0.642628198839647,0.712462457595533,0.45855957712683,0.752542972972083,0.350468450560878,0.339861925015569,0.733999058317919,6,18,0.319716100988322,0.37986275624755,0.160710664485492
324,175,0.703153701080244,0.619954931735807,0.460238204915266,0.547809400868152,0.874720579287575,0.584397416788684,0.66591518867404,20,73,0.524704005838977,0.543935668892954,0.402579829213755
325,142,0.499827719557115,0.686708524601006,0.553544877914908,0.773811426747359,0.530612087892501,0.368095713493418,0.575716945145787,21,52,0.376312528630173,0.476413146422902,0.293717603412629
326,171,0.879162800542254,0.932708936514841,0.783774403563404,0.929086640170627,0.796969541558803,0.354918033272154,0.145535187983975,16,67,0.357896709595904,0.574904005242731,0.62464432709345
327,151,0.602574056872491,0.768334347092163,0.663924026802348,0.728809018587967,0.479132877508843,0.383837119214495,0.562954612083895,18,45,0.377537553365319,0.487938655090844,0.318107829409067
328,172,0.777779021202565,0.603756513818735,0.578095080126245,0.789593274348503,0.791658697207344,0.172472093870027,0.426355341282391,38,89,0.454942872497876,0.579581471533943,0.457653997994718
329,145,0.468381533232568,0.684968681583356,0.363212313887038,0.65961833131373,0.560901916275333,0.490753615972241,0.400649270138939,10,28,0.385073128744775,0.400189323255738,0.203726482874037
330,195,0.683592087594755,0.665208522712775,0.694074370713414,0.669766607653141,0.923024083103239,0.569948788413545,0.869395974791211,33,85,0.526344268345545,0.646977512910424,0.640647359633207
331,178,0.682154999081213,0.678769186297134,0.638601423676277,0.625415082037072,0.603166048260721,0.40999922864008,0.192417546896122,16,44,0.457784302825208,0.535378738206048,0.38518269713249
332,172,0.634613404631559,0.921584358745259,0.857474492533541,0.804716089986635,0.669818542781585,0.374103004447675,0.612917600609855,31,95,0.387378417880164,0.5779906977745,0.574352315061196
333,305,0.830373480314239,0.648062370619537,0.988595248625122,0.57664387051022,0.623950534839197,0.374210585550156,0.419541993707973,49,116,0.551135484913599,0.705418435645169,0.616834534119134
334,136,0.851832114353809,0.691852238950114,0.41966856710178,0.748264516893829,0.276253866523435,0.438239261656612,0.64880413033484,4,15,0.303641258164262,0.349443776269796,0.115935064320216
335,138,0.711247694157013,0.495520765868453,0.194252000854383,0.767691723348783,0.668721114168618,0.437764344294094,0.687947449726313,7,22,0.394649532810102,0.4091816919439,0.129900414440826
336,163,0.742021172628338,0.644994838902942,0.469521448048602,0.613208707424121,0.672582241567163,0.441450859858928,0.555430512855416,17,59,0.454817212344062,0.488236087271475,0.315791787992389
337,181,0.666926107369246,0.402011018381175,0.550959550376963,0.785243694052641,0.599405644024497,0.513790813795224,0.325019473029372,16,58,0.465798118690768,0.577454295023912,0.330248264125151
338,169,0.696910778019069,0.746289618138092,0.662273468618917,0.665742911965419,0.53435158003275,0.280631683689429,0.131984984449803,10,31,0.415605991786555,0.508052805131538,0.353886874370288
339,125,0.694170264921484,0.996864757736148,0.471429489402344,0.684790488514885,0.735876689153041,0.348452318001787,0.944384554812671,17,33,0.348234794198576,0.401236023518897,0.346913971830505
340,203,0.85921928414876,0.805028302040447,0.741239475512583,0.664183067117865,0.838662891478683,0.390993715387905,0.69492542672477,51,117,0.479966159086913,0.604640278895489,0.621650041811525
341,137,0.861918838713946,0.605426841761089,0.137956951418965,0.694451250932578,0.608769987114477,0.383609848582136,0.547935126595655,3,11,0.364570827928408,0.336054021953341,0.0839840515376756
342,130,0.647011363385583,0.695882847375878,0.444375497183045,0.756519752949413,0.757987339733398,0.268464452840651,0.727728889275505,26,53,0.408177271657856,0.484124243160122,0.336831000952482
343,176,0.623993246137943,0.488031096560757,0.611859059564909,0.792712165769382,0.691180481821882,0.403286539579346,0.134138375529573,17,45,0.470574157554379,0.602826789446149,0.422905039597157
344,184,0.916111558382765,0.632314707590395,0.505249260433829,0.701265288846075,0.496001076346184,0.39288281909624,0.356511769843414,14,45,0.398442621410121,0.462091888848373,0.250604176998293
345,155,0.537018470134308,0.544693053551366,0.698830851497373,0.975508935392689,0.557738381702462,0.304489493910195,0.859240854513261,14,38,0.383140691609722,0.590096091165733,0.389764788197899
346,188,0.858766913720066,0.557795970788891,0.46423122056947,0.65312507939881,0.793494659533671,0.331018338952354,0.264907857489296,22,66,0.491134549826615,0.543069240639193,0.368364994310672
347,142,0.961960111737438,0.775681333497733,0.467803099495774,0.816626712742311,0.714437302250707,0.305855727984229,0.549076616682058,20,52,0.361605145460176,0.459601764508236,0.33421598438828
348,220,0.721200433283546,0.944063661868208,0.938902844315777,0.722114900802544,0.497326972102236,0.491078918503741,0.318065264859622,23,67,0.385720814011376,0.562800505242937,0.466941708661742
349,193,0.780172205235222,0.837195327600023,0.882117276897467,0.92283573582579,0.75246162315356,0.440181501213781,0.482616764322772,40,107,0.394935441504268,0.635373187557198,0.663759397986066
350,205,0.810214372035279,0.690595228314737,0.681438373989926,0.710034673693652,0.525155714611398,0.436613034786345,0.517133745803459,25,62,0.418276895926257,0.530688469023741,0.357861256256309
351,186,0.679004974350986,0.739759758628574,0.668757427026345,0.576985682670295,0.716199279989896,0.480523969873161,0.0892454699120013,21,43,0.486453908504372,0.560015037600623,0.478963587724163
352,145,0.739139621689602,0.580848862616376,0.430203197546167,0.730696013421958,0.520071284471853,0.37580775333444,0.785767845150471,12,24,0.39451600837237,0.450227646700962,0.223736329531733
353,176,0.612682593703652,0.821507993332982,0.787212638481245,0.721604161743092,0.625415950743089,0.342318624773318,0.771591433710044,20,75,0.419408364547378,0.564903680381952,0.492335340732724
354,199,0.744170906252912,0.743907383439477,0.815706113189876,0.850965917461197,0.551041122323243,0.504218450517705,0.677896251016062,21,71,0.388345106187818,0.581277857297237,0.44948761209808
355,241,0.778049794612716,0.671128423241911,0.923906266555405,0.799179243950027,0.793015048899551,0.354324377537415,0.635338863604672,55,129,0.497323232953133,0.713664931667646,0.732671573151036
356,133,0.786675002571206,0.931254368287124,0.369023809177437,0.946415904438375,0.592175341518916,0.583672225953034,0.193083108073128,5,8,0.232021967215692,0.337906598313506,0.21852680022826
357,255,0.972981076761261,0.482001174582035,0.718455375854505,0.776485314431674,0.397322565807181,0.488394491598027,0.424682041066982,14,46,0.433873349015582,0.575804187935113,0.285458533352474
358,266,0.690200813445312,0.738511670234384,0.944104976481581,0.51203037435398,0.358023833978898,0.462929630602721,0.894700787136902,10,30,0.481473007197401,0.589901229398377,0.338012083358493
359,138,0.671390141256945,0.584955889556676,0.343382232513878,0.66070279874932,0.682563887011124,0.42217533049483,0.653063391030079,21,39,0.434961791116406,0.452551366029296,0.23438031135523
360,153,0.670580124406516,0.528658643129277,0.586146740832943,0.940005014715701,0.559027596250769,0.372381962617363,0.429310357284068,14,52,0.378525943879221,0.545099441433944,0.327672203578063
361,193,0.648561244366768,0.712848627838988,0.680131944971641,0.661429045251986,0.650149187530402,0.413566404363276,0.626922658905142,31,77,0.454498257133721,0.555919949246689,0.442187231436785
362,150,0.83188460451232,0.980064575062666,0.682526836541657,0.773224353820252,0.547080811001966,0.3775261433171,0.28595992777819,13,34,0.322624301710371,0.45108781907453,0.373397335265816
363,210,0.525996544207427,0.605723801178485,0.781075156623825,0.7132322968144,0.501275149266847,0.546909410128964,0.492137968138002,25,75,0.453997650998563,0.593927315367628,0.391533565725234
364,145,0.906092735521904,0.72468555828842,0.312217261614711,0.763827956805162,0.587690216910938,0.36208758849871,0.606532569308591,11,31,0.336762200523534,0.372702007090583,0.183487030201688
365,245,0.88556136010483,0.611493505654529,0.924105269093036,0.833720693565932,0.447597883904912,0.52349873201292,0.657122663657527,22,72,0.428317168263371,0.641870384119059,0.413627562951423
366,225,0.926058720527979,0.729405527245659,0.813564553959116,0.835955926074842,0.646871471440442,0.517737249268246,0.876077851805256,14,68,0.417455404764339,0.609467804801008,0.526271700131321
367,139,0.754262306689505,0.846581848385207,0.423984196295642,0.657678306712754,0.284789479956487,0.40151605227322,0.706733682055839,4,9,0.292694544046723,0.307728960302276,0.120746238772805
368,251,0.903097803300498,0.429541490726467,0.674349663274856,0.669270317644109,0.739066577555832,0.523650731115693,0.361848016004696,25,95,0.548503146791957,0.660345558384346,0.498389297712475
369,200,0.822650084040419,0.670911572899629,0.69716391575285,0.814980087282703,0.677846307181787,0.278062387851391,0.550060954464057,39,91,0.425612694529987,0.583096242818877,0.472569985793464
370,171,0.488794082737419,0.699296965027994,0.828598750208174,0.887152541774441,0.644791664027746,0.438292217253568,0.0600585694681754,20,46,0.411580300786452,0.624531515943272,0.534273566958039
371,147,0.667016518788485,0.737685486381487,0.699822352404044,0.898169934195523,0.51743155133941,0.316256185747423,0.642520222024801,31,59,0.346184654994269,0.522903896191574,0.36211016546642
372,193,0.713943512441186,0.596687858744804,0.666552384993111,0.764678482755348,0.852537861441621,0.58634796095819,0.432950308679919,39,103,0.49439275515125,0.636773732594453,0.568261144840839
373,165,0.6362937134967,0.703109434043186,0.682011039155335,0.80042123500291,0.510484975947426,0.433667434592409,0.39739962916925,16,57,0.382555482850608,0.523431549227797,0.34815638891909
374,155,0.913292294118807,0.727342547627032,0.547818351952779,0.803827525095022,0.585148790315793,0.435054973044047,0.403675591465119,18,49,0.366051683131883,0.475967458319542,0.32055524595796
375,142,0.639884998229842,0.633325100021201,0.551721797448305,0.881951257423668,0.761437979012946,0.240288739191306,0.523298462002672,37,78,0.405537924142804,0.551263948974099,0.420101930426427
376,160,0.56897638758891,0.662423135172388,0.772878261438652,0.969345591390848,0.48722213456298,0.311720419332404,0.567949907513801,21,63,0.351011925674381,0.56984107399354,0.376563396295465
377,193,0.783313944347767,0.825383270365201,0.675629507829905,0.573467741770541,0.796749771817998,0.253395078775143,0.603871524324449,36,104,0.482497376240859,0.558582827176416,0.538307656196983
378,215,0.675443065755012,0.840538356624294,0.844809353382549,0.586089970459956,0.559271617977078,0.382553791184676,0.507001111177326,34,87,0.454306693744205,0.567715063460585,0.472477893948427
379,132,0.478066605317293,0.752327515198296,0.590524275070119,0.819840629435322,0.447486437806191,0.346415137238424,0.602938310332464,13,38,0.332193122129492,0.451854675699941,0.264251604289211
380,175,0.723614096814501,0.657489556351717,0.543086473177203,0.635407865883472,0.436167810942164,0.507806813825586,0.150603322957783,5,14,0.406846305129737,0.45593688532992,0.236876838158001
381,146,0.60101693057322,0.821575952528274,0.717975871579918,0.818968022373947,0.699755785439589,0.463121722153926,0.960201928138326,17,35,0.391163012919253,0.553384938400369,0.502407769944079
382,203,0.745709381295741,0.596038841364379,0.658336054881326,0.736946488879453,0.423625799301932,0.273989040370299,0.451956900476142,22,52,0.409634129811933,0.522114908250904,0.278888137458382
383,159,0.765908888931102,0.851712024300646,0.649275841623386,0.733572504007428,0.707345566886197,0.483625554941386,0.744733719294532,21,74,0.399358600220304,0.515890106417735,0.459262388258607
384,213,0.638072978315682,0.572660579819481,0.772219775940403,0.733602678528814,0.521551920294554,0.258811547478672,0.255336008876369,23,46,0.459304884762351,0.60504504128855,0.402752707031147
385,129,0.813483239118315,0.896533045990846,0.47940472561871,0.671189690231132,0.61179828433463,0.455648439538263,0.883764483784326,15,20,0.355160836391082,0.402340012216303,0.293298988635441
386,150,0.610164820507409,0.676843333156862,0.56429474698407,0.648280238210858,0.718329634549136,0.584081204800137,0.775055971190245,15,56,0.462016720742234,0.532781397792515,0.405349639379064
387,197,0.571678001269141,0.852582155077524,0.926916755253889,0.757888057131559,0.524023090703969,0.492973613327132,0.324846926885089,23,59,0.403033789872986,0.591500202124232,0.485725782913438
388,219,0.840957960866578,0.683280565660482,0.735626400053723,0.658045043224418,0.777890885006927,0.262995652388177,0.697029174283699,44,109,0.501538355402157,0.622463276681826,0.57223707137225
389,224,0.850730882297327,0.684853799092462,0.530954285177456,0.407663874697908,0.723620335731264,0.330657528345024,0.219877724507232,24,56,0.532520405693028,0.516961606648468,0.384209318098064
390,221,0.724809905053277,0.652091801342749,0.846230360639857,0.792726483920615,0.781013978067345,0.48560420523598,0.640265288109828,52,129,0.487754637447981,0.68167139864473,0.660917740324699
391,236,0.886639521096264,0.640175769953664,0.704601844384429,0.623636879361923,0.463574047800433,0.51897274586184,0.301521529382195,17,44,0.451164930400813,0.539956826206921,0.32663512908894
392,140,0.727952076896827,0.743073820406162,0.473140842341326,0.869970751924179,0.57894720573006,0.418909193469677,0.785293527032104,8,31,0.325203637393817,0.436508517961372,0.273923568590278
