ID,nFollowers,o,c,e,a,n,Online Literacy,Political Leaning,nFakeShares,nTrueShares,freqUse,sessionLength,shareFreq
240,227,0.983547752002374,0.219205005734041,0.527777643613632,0.864010556812462,0.610164146853694,0.589728870079835,0.950115920870044,0,0,-0.710988954107064,0.0315126187210043,0.322030995643965
241,138,0.770265262528809,0.858957920075838,0.659778725314264,0.882046583979779,0.612792794980321,0.622562337091093,0.528962092129242,0,0,-0.869042722945304,-0.098695151554566,0.404307649153882
242,149,0.64617664761324,0.914917699081857,0.71335678472334,0.744753523286687,0.545791796617217,0.785642148047712,0.332784969118442,0,1,-0.844722707741119,-0.10883398517238,0.389344281163233
243,137,0.876761751026086,0.699049775754338,0.480134828451608,0.897817352373916,0.546375924072405,0.612521144515585,0.821430135407299,0,1,-0.877325838230729,-0.148375881337355,0.262334110574593
244,205,0.865189609703681,0.875529804833287,0.704705395843499,0.679960148558981,0.416642460929288,0.58529783533487,0.411121919406982,0,0,-0.842296006209319,-0.13449172081627,0.293610190354383
245,139,0.64112891860369,0.813417544201132,0.575127428929234,0.820284941043504,0.627083516142409,0.575380520339205,0.505946200472704,0,0,-0.849027710529068,-0.119119503461533,0.360652930362888
246,174,0.574545290249265,0.935205831578497,0.931459365111728,0.818309141570788,0.900675441162728,0.662979582804715,0.556197808958591,0,0,-0.757403513596624,0.0740960672908096,0.83894257459716
247,141,0.693500121325579,0.971527925185458,0.277817146242244,0.565607815088476,0.529166338591362,0.581500251783871,0.333064347971109,0,1,-0.88650972730785,-0.323490862090267,0.147011482074909
248,152,0.767372181501677,0.892200597334976,0.649241362129369,0.820928676722777,0.320602647812066,0.476482748310356,0.347835097708478,0,0,-0.923381223819793,-0.188981107349738,0.208148499767788
249,171,0.587399103875349,0.788897610925375,0.725604373791191,0.669107677243526,0.706113786101577,0.666252079572584,0.0230817298331198,0,2,-0.748593426582376,-0.024486366636951,0.512359251589561
250,165,0.491905930303977,0.785981671282853,0.708279134455867,0.657494701379885,0.485624989805095,0.591222747141082,0.34095211258384,0,1,-0.794722451405034,-0.0884862528946946,0.343958047449292
251,145,0.746149653901449,0.412645546735653,0.457434345832501,0.936005603605039,0.310061352609952,0.587175286243492,0.616494071151232,0,0,-0.865441022006434,-0.134871213171317,0.141832711999074
252,137,0.586357633017718,0.785918281928931,0.529184269589753,0.835310619706306,0.994723511853394,0.556226719340595,0.534989596615922,0,0,-0.775564795192748,-0.0360766828659498,0.526392035063893
253,136,0.5018032373284,0.81651809678601,0.605517512083965,0.751284613484251,0.946238220278232,0.709644428268323,0.447106359935772,0,0,-0.753242421483302,-0.0237876699012174,0.572963812981634
254,168,0.788201488311192,0.782905884379183,0.525822337810426,0.53224718880898,0.370722114470288,0.76235364112761,0.645919936478954,0,0,-0.811838757346227,-0.198456452593198,0.194933968908791
255,152,0.738136779340232,0.741144126523444,0.599695730918831,0.857827682115356,0.550107171813913,0.398192812084116,0.723537475685978,0,0,-0.853186560391134,-0.10674274216534,0.329896922484635
256,143,0.693196218242154,0.655020418853247,0.539258998374257,0.939703789235669,0.44866997403101,0.553252383801494,0.763778308992563,0,1,-0.888794761482804,-0.134383909337697,0.241949320796566
257,216,0.901775322557494,0.605671246585283,0.683660186849253,0.774312058821086,0.358282986863147,0.547948989924637,0.591325280232701,0,0,-0.814503871007736,-0.0790172897203407,0.244943813743767
258,163,0.765711497210259,0.857707895864785,0.786903086864092,0.881451394854114,0.669153083509486,0.727437257940119,0.348248959463238,0,0,-0.832896018553856,-0.0272131311104734,0.52655862699824
259,135,0.778256978200142,0.646318357396561,0.355440644267935,0.870766120831931,0.386732851467482,0.732044147987763,0.879645502716102,0,0,-0.911388789520749,-0.229560339543885,0.137460573885178
260,175,0.749430514632596,0.853692955726597,0.791178071541397,0.787247535914674,0.691276508187489,0.628780566082816,0.134325069555713,0,0,-0.795794822833312,-0.0183878233334664,0.546922814649648
261,147,0.862922794438416,0.945113481633085,0.559127376385234,0.752114020848146,0.758409740754817,0.631522088359066,0.181255648759033,0,0,-0.838141111077175,-0.131204116709561,0.424047648573247
262,145,0.96081843482841,0.785667037308193,0.537719372698373,0.976984114943203,0.592650894589526,0.53361433638778,0.712848889911265,0,0,-0.906291201364937,-0.136449909776236,0.31867986726781
263,236,0.88155366978112,0.823152438527107,0.817692514070505,0.583865949439393,0.782681307121785,0.619788053844763,0.427497737039903,0,0,-0.697047390202525,0.0261429559437668,0.639992645736401
264,172,0.736568549704873,0.610381040917599,0.577124282703485,0.652240058361871,0.345115383205681,0.47858103806244,0.838815498624642,0,1,-0.798873741612226,-0.13117589823923,0.199174467982517
265,226,0.942296910211095,0.685503456027598,0.775313907085422,0.759360190776998,0.71266300654927,0.613359846179923,0.955244320871754,0,0,-0.738531957509214,0.0299400104684877,0.552537540042958
266,154,0.725826047071436,0.684123564787915,0.615063506473886,0.859524021210219,0.574069158668393,0.705256364309976,0.718096128415337,0,0,-0.82994612788543,-0.0768052714791828,0.353088989689096
267,141,0.86938033045832,0.739629397025254,0.448740359492791,0.843953330665648,0.595856399170536,0.460013624536079,0.716184025703291,0,1,-0.866299618278957,-0.161524298818325,0.267384814769866
268,139,0.726010346528203,0.778804885468316,0.488213719716227,0.778020385810125,0.703759989443527,0.647688404995659,0.44322755650016,0,0,-0.825318639255972,-0.127613130409152,0.343585282233677
269,179,0.624858421502749,0.460138926986491,0.561198272480725,0.722102453795898,0.41489969400596,0.644978825744906,0.924021432201394,1,0,-0.76774888045567,-0.0756457143733892,0.232840991528926
270,140,0.77426598324829,0.420716114388358,0.247858272381273,0.889829399594519,0.535906572330277,0.680737093256433,0.717136611514794,0,0,-0.842804864142711,-0.171854949637765,0.132828877175552
271,210,0.752418120489855,0.556457583476339,0.624776188987353,0.593090641247192,0.466829969843007,0.726163259822762,0.844342188431106,0,0,-0.729818555740227,-0.062464318928201,0.291664249463595
272,191,0.847765561382095,0.541593321035621,0.579360076954705,0.786406031351773,0.732548223067793,0.486740254015446,0.47004192384077,0,0,-0.739310929086505,-0.00935511419829443,0.424409194889589
273,201,0.894384303814433,0.787078470195142,0.699230984851344,0.661448227991473,0.3980698537046,0.57823885506594,0.768829226809409,2,0,-0.816831930480815,-0.115532109904178,0.278342775845498
274,129,0.711176015974873,0.610257949961501,0.503949811148602,0.97716787802048,0.65774557970753,0.647519501605984,0.846709935971403,0,1,-0.849989733662284,-0.0826091410354101,0.331470760677438
275,210,0.823623659478712,0.749580651394764,0.651417842953621,0.611474561861798,0.728543732509687,0.721647471381369,0.690869596999358,0,1,-0.727950633132684,-0.0399935173387721,0.47458638672884
276,220,0.836570505533356,0.810202613668796,0.841955443751532,0.840402874657748,0.766980178796712,0.737349816369565,0.415177706360435,0,0,-0.775244916702749,0.0366928024905555,0.645763136787415
277,208,0.812761092949433,0.94176279655657,0.937941353418521,0.794612200660167,0.798630777330597,0.783740421435275,0.355688360062075,0,0,-0.772345529665095,0.0485781225882915,0.749068832171145
278,196,0.71877868856166,0.887604201471453,0.806038255878714,0.641410225451136,0.606017558445969,0.697759093251581,0.752682390515643,0,0,-0.773689007264183,-0.0439352456335289,0.488473335841665
279,200,0.864667493214106,0.522466825379347,0.63514070894254,0.797121362300543,0.684128472626589,0.58085275667769,0.825551917747599,0,0,-0.737607143708568,0.00855011898747524,0.434517843111829
280,209,0.814402330551423,0.754296707064732,0.689087730548044,0.61799915642461,0.493809934683456,0.585949429594494,0.916456995868186,0,0,-0.774968171691339,-0.0855056054502643,0.3402783672131
281,138,0.577913703570173,0.798516652831362,0.53857186093486,0.718256423933195,0.809182126658295,0.565863412112422,0.64234603736165,0,0,-0.779465731525033,-0.0837405927712779,0.435802723789586
282,143,0.690784081170533,0.95139458160595,0.582959846967876,0.793014252496972,0.615191190936279,0.495113813174884,0.335573719476385,0,0,-0.879541645148017,-0.159603709358486,0.358631762524199
283,243,0.942503542106028,0.931517172682276,0.88096629951279,0.639375228870309,0.487504913897057,0.574120777828417,0.664993801776485,0,1,-0.79688499270531,-0.054370644075012,0.429475399990192
284,193,0.810971152389525,0.747247301872248,0.763071113739787,0.815725193005783,0.950369169057436,0.453840187808356,0.250741895023462,0,0,-0.724902442386775,0.067831819751908,0.725199260296614
285,136,0.823049584091449,0.634814572111169,0.247709704900193,0.737400585793957,0.628588218733664,0.659334556446362,0.28643659236257,0,0,-0.832912662747701,-0.211328984701903,0.155707402166254
286,204,0.808251709869558,0.638517225915906,0.690123244987118,0.733434999825383,0.61327499374587,0.734738968740423,0.665355843246127,1,0,-0.754278710931258,-0.0197679226392865,0.423235328753355
287,157,0.79023018710169,0.843167860171676,0.568772107952297,0.617881869383252,0.679402405400641,0.429658666383102,0.489153570620991,0,0,-0.781779104140029,-0.117194842523754,0.386425138267584
288,254,0.625822977821862,0.690560093466356,0.979379908480212,0.684739361927063,0.644392388102537,0.60721465068454,0.851843760989116,0,0,-0.692854706887149,0.101437958175905,0.631104958085207
289,145,0.690251137169833,0.597786884330321,0.566495401814516,0.854176889661607,0.569798397223378,0.526245127758067,0.680204405371437,1,0,-0.814196249506739,-0.073917091566842,0.322788171988325
290,157,0.394544009172537,0.852735952296442,0.82982360822464,0.72526823518044,0.720018514441738,0.44578975450084,0.847667673113044,0,0,-0.762180578142234,0.00652315857097466,0.597488361642589
291,139,0.72552183456468,0.846789127856782,0.476648863702864,0.665271886664828,0.95784388669562,0.682989732389441,0.0176819524372049,0,0,-0.75512789451093,-0.0870229426500205,0.456555200198202
292,124,0.79227090110106,0.722900779090738,0.42612806854966,0.863458147014848,0.625503096166626,0.693962652117935,0.34094336549205,0,0,-0.865757768338714,-0.158931397665319,0.266544426241316
293,191,0.93999553346229,0.781853125260307,0.611513003621442,0.660034041616867,0.635082151970282,0.735144351759868,0.4625469214923,1,0,-0.780073307039977,-0.0915219961049327,0.388360994297716
294,207,0.826667570534206,0.599517548828636,0.687705915391055,0.796380259736471,0.554345347545762,0.564036368795103,0.983096958856171,1,0,-0.776953776662277,-0.0245648878931888,0.381226574676731
295,216,0.809685567248294,0.708519029660063,0.689852809966703,0.633251250916901,0.674854441469457,0.517274993142904,0.388428209034495,0,0,-0.728083429276357,-0.0246643491627358,0.465550232766215
296,135,0.635096858384898,0.733946970044726,0.259689310059103,0.655569300045572,0.432246763897186,0.645367837757595,0.0764295671477159,0,0,-0.874004220715265,-0.286280618235862,0.11224986389174
297,210,0.609509141998893,0.44883604526016,0.675136240487313,0.714337319738287,0.560934576253117,0.440505281701948,0.35431558971812,0,0,-0.709621747319931,0.0162032799088257,0.378707260970873
298,198,0.910616495728461,0.646351624089077,0.568000193804921,0.585513375969474,0.653270934040984,0.584843365294571,0.173502947623727,0,0,-0.7225894573343,-0.0659968195839509,0.371058017142401
299,169,0.854347195937707,0.782284653581365,0.666906480487535,0.845418122365064,0.539578059845085,0.612627242262894,0.593863977193728,0,0,-0.85042974969922,-0.0917908534772187,0.359848104839578
300,140,0.793622888553052,0.877630894478317,0.363166375909651,0.910994268692949,0.485620781986978,0.387895981738917,0.314257780763211,0,0,-0.96571612745274,-0.269026117444514,0.176361139460621
301,169,0.560660209506563,0.643642429586289,0.711489288686593,0.831570713335964,0.759074711777123,0.551794046768126,0.382414935536016,0,1,-0.75205586589984,0.0260094448143951,0.540073526742286
302,170,0.634735187160257,0.749924454408501,0.665541563944272,0.661369407347841,0.665530140314484,0.5772138458804,0.654361700440083,0,0,-0.75513041541421,-0.0501550328050135,0.442937970436952
303,259,0.881837362072649,0.713559979712706,0.925342426314232,0.622258791351154,0.678793849453876,0.62316655533432,0.537185257638189,0,0,-0.681604480693506,0.079525415712825,0.628116747620828
304,139,0.564575516051141,0.766753704523937,0.345599757473749,0.662210213085645,0.566069678213631,0.71633213807879,0.635800164383847,0,0,-0.840550901100824,-0.223123881444855,0.195633543503874
305,142,0.552117110150037,0.867310437660758,0.531150558140673,0.989655792107632,0.891692649037335,0.779381564639951,0.43386978305441,0,0,-0.869797780429895,-0.0860306763087648,0.473623048226116
306,176,0.792141378753873,0.765486962566294,0.723763712672448,0.859975508554052,0.384671510886952,0.665052964872989,0.492708303293562,0,0,-0.873349004636026,-0.101704836009345,0.278411280878861
307,176,0.700281651713739,0.679265888412387,0.56927796821764,0.588159658903206,0.403267863788072,0.517936025070426,0.449809404869385,0,0,-0.786170047949932,-0.139996905265589,0.229571510144742
308,156,0.861384767803884,0.840893051380988,0.609543458460802,0.825321564859188,0.434540846378814,0.695671810642362,0.682938146591871,0,0,-0.893380529785657,-0.161882851291355,0.264871530344226
309,222,0.807996554594283,0.352307174956456,0.684663707281172,0.817437461635021,0.710158179671226,0.602299019913608,0.612334070597465,0,0,-0.682300566781237,0.0877264572378149,0.48621953204975
310,147,0.728726883416427,0.555583441640348,0.42732360902375,0.697041570062388,0.465791862785212,0.529320981759265,0.198337990968549,0,0,-0.799837008208591,-0.15023115501264,0.199043859859272
311,188,0.819470649783055,0.643307268750498,0.562094597346318,0.674663952447188,0.49130403268335,0.493641994635119,0.616064659815505,0,0,-0.786524341741188,-0.109710916780175,0.27615934242577
312,161,0.721318779620688,0.634500922037825,0.636707369753257,0.840260835546463,0.665317793776324,0.515796099952787,0.518982959121228,0,0,-0.786331639896138,-0.0288257178825646,0.423612742525363
313,187,0.825750351142854,0.531381742661053,0.517318604673986,0.684770982867413,0.666540591727766,0.761727134273641,0.909051166432904,0,0,-0.729318007197509,-0.0510165386335641,0.344813848871181
314,188,0.636005015560595,0.766371025935571,0.759889305965896,0.69950421614228,0.723408931657976,0.440238991198348,0.685216195026059,0,0,-0.742121081400396,0.00190985132266729,0.54971071100711
315,186,0.543657652751698,0.813902381829836,0.90712252973244,0.831690771657008,0.82344024357119,0.578099354432482,0.609811169830736,0,0,-0.749263312476127,0.0791975187832933,0.746961196831794
316,234,0.937790948629944,0.874067070248735,0.896619677566085,0.779549247088385,0.603068237560885,0.693051313066334,0.235760305780603,0,0,-0.798482307641353,-0.000430472898913576,0.540722848712188
317,176,0.679011086492858,0.782767547674119,0.70056294322163,0.75650907860948,0.630010535377174,0.356447534666448,0.681137889434894,0,1,-0.796147749153742,-0.0535300487071548,0.441362034924468
318,195,0.797861811057918,0.410051637223174,0.651335196493306,0.923609887934041,0.43246602871279,0.473143531629334,0.288380067716501,0,0,-0.798556774718973,-0.0161899458843033,0.281680345788325
319,193,0.593156451196861,0.600744871791327,0.658567371390853,0.6583606756833,0.486367946263393,0.520315730740373,0.393931774142464,0,1,-0.752723418111007,-0.0555027738443196,0.32030605989945
320,230,0.980268285154749,0.538895092371099,0.6805158076005,0.755657315301207,0.666302629115608,0.619742905279676,0.241450313036426,0,0,-0.724222904387394,0.0192276798535728,0.453429471758944
321,140,0.879967193587812,0.81354061169511,0.555430788724888,0.808996900493105,0.176727249512132,0.688197804022198,0.743828665365982,1,0,-0.946050999430749,-0.244669062306567,0.0981597555857036
322,132,0.743761142292454,0.815896456338215,0.574680350664668,0.808164131757947,0.542106024679468,0.547332605955428,0.256991905813203,0,0,-0.864183606577172,-0.142083898887905,0.311537680360226
323,180,0.756025608410067,0.650876688380286,0.665548637155158,0.828689124508926,0.580420763970021,0.630002463431894,0.55127663759432,0,0,-0.800088887139852,-0.0428697967922315,0.386298248436803
324,204,0.661905111232317,0.816970687098045,0.800171564314291,0.681950027100048,0.601134635437722,0.582378577369295,0.73844236964631,0,0,-0.769361219522557,-0.0268801584055119,0.481010841601702
325,211,0.638648503024915,0.671444981876932,0.811222022950105,0.676970150379152,0.4171408571234,0.542733800122786,0.681446392203241,0,1,-0.765042254717202,-0.0265522066574219,0.338393849970785
326,193,0.669548391523904,0.588085061112209,0.594552057791724,0.587326325348524,0.870452946208986,0.554768672862669,0.417598476320776,0,0,-0.65536027679865,0.0193746232617008,0.517529590379422
327,248,0.807680525002034,0.705265392135092,0.888214892840664,0.677596549931183,0.313578091283036,0.536078605835023,0.297767897946967,0,0,-0.782702040229785,-0.029203621630056,0.278524730746142
328,194,0.829849969620441,0.735256229709577,0.728348256323073,0.770406210965201,0.559305287042346,0.747469247158917,0.63629465271659,1,1,-0.797579838008798,-0.0454345834260489,0.407369030569568
329,205,0.672566212272507,0.718842208289127,0.672484179966391,0.521446152741039,0.836868216820149,0.476607463501797,0.509739621784537,0,0,-0.663131750179805,0.00656111151943416,0.562780636528234
330,172,0.649506686662674,0.56455187492391,0.566363125741,0.711352489069942,0.831251101763185,0.659215029121744,0.109647962644411,0,0,-0.702560970546501,0.00365556377196347,0.470789972270247
331,143,0.784081703615609,0.612409504457653,0.362098172344661,0.900349853118091,0.848062595130289,0.697583212414995,0.162184267056105,0,0,-0.810964055319349,-0.0969503630227135,0.307081915730548
332,134,0.689919070654961,0.944851188039843,0.525234689930316,0.654302228598319,0.712601218469917,0.444533600679828,0.12489388787042,0,0,-0.822591305346758,-0.158066099846872,0.374282880027012
333,142,0.631186286342873,0.718981670605545,0.558760954075001,0.804842565482545,0.648447523792622,0.580440955450233,0.0321749345939752,0,0,-0.816307187139024,-0.0928736759035552,0.362327157061937
334,140,0.88296757124646,0.964277380809123,0.496460865029138,0.907070282003586,0.647287994516287,0.724208269080579,0.263185077210055,0,0,-0.929013945739413,-0.193543433500345,0.321353157680532
335,144,0.547091938213277,0.886439888521448,0.37571804744596,0.66147591229293,0.550431615866176,0.550002977320039,0.847514726493534,0,0,-0.871265430154763,-0.24925486028729,0.206807091965764
336,165,0.475825493846428,0.884047065001063,0.820854979238186,0.723559689087791,0.76703688212291,0.452076790814736,0.163297877480496,1,1,-0.761828069850519,0.00544968169296701,0.629626043949925
337,218,0.61016156956015,0.772353069668673,0.817703162428791,0.615584061126552,0.555806082754308,0.708970893321877,0.0475266470087846,0,0,-0.742090729692122,-0.0176201492193978,0.454484391565356
338,151,0.649942798548874,0.658288988072634,0.417764668951467,0.522169243365182,0.543992631691754,0.706223987200016,0.672856470496289,0,0,-0.756702815767293,-0.164636572419303,0.227260901690743
339,188,0.841887110651817,0.766292390466744,0.741232423319177,0.803222908037339,0.381242604556968,0.573923117686247,0.605657179946188,0,1,-0.852750131593197,-0.0950685856298169,0.282589379648276
340,135,0.497246346487066,0.73164309548353,0.609124179900961,0.789906885960694,0.633445182560474,0.700782396751883,0.828009650490863,0,1,-0.808921501680307,-0.0781310491530886,0.385846777339363
341,238,0.706971921014735,0.54492671702254,0.835565843773879,0.770209625795028,0.253851158568405,0.544445951941569,0.435774977127899,0,0,-0.79080579542857,-0.0205802037375903,0.212109357502186
342,131,0.484353232343342,0.681696445316559,0.511686124641954,0.607495380580118,0.451355827346853,0.611953103748073,0.442340049051132,0,0,-0.793364983528018,-0.153846195385224,0.230952514129674
343,137,0.659408353007381,0.668831327004176,0.33246247250851,0.791031231185045,0.454219973820142,0.598536684998143,0.0109968605099208,0,0,-0.881569083651954,-0.228946708488529,0.151011095558995
344,249,0.587458873530491,0.524172078773857,0.799191485776374,0.521653796192483,0.964104110036689,0.598575292495065,0.962337572639926,0,1,-0.558493411817561,0.15354259145861,0.77050379614333
345,207,0.662195552721494,0.692567263629524,0.813232176449039,0.758133663448606,0.222566581169074,0.600609227504877,0.723522473836498,0,0,-0.838650760369179,-0.0823624416097854,0.180998305208948
346,207,0.938251444243865,0.742970883395126,0.638322004876025,0.638255380212669,0.808938797569588,0.603034065462517,0.309089205900418,0,0,-0.719874333247566,-0.0230122750245036,0.51636343508662
347,183,0.670599959596883,0.676921279540765,0.645687546400603,0.699146380840478,0.855539097570129,0.503190461338389,0.87705902743146,0,0,-0.709859370870688,0.0119131112397046,0.552410940759843
348,154,0.697800489008617,0.705990461981492,0.552773213888372,0.765874727052796,0.484134686591822,0.506421931801512,0.383852540934408,0,0,-0.83661589853584,-0.134285271224027,0.267616686662201
349,176,0.636870542425842,0.788915934852486,0.71467678547368,0.742124873478388,0.536950734630347,0.642513862764721,0.0163046494421371,0,0,-0.81064119169049,-0.0732055892860482,0.383746224983347
350,182,0.824128253562405,0.595992208166056,0.569574567762996,0.777161778397422,0.714134924855336,0.288665384989383,0.551857427027854,1,0,-0.757161128187757,-0.0345962362290795,0.406753091148937
351,184,0.631546778806781,0.745048199632668,0.661057120449868,0.657305710940323,0.544310189504477,0.517347689197656,0.577203318988857,0,0,-0.779403991148826,-0.0821306972270956,0.359820126505352
352,147,0.775505305299481,0.634851928402645,0.482739853046578,0.755799681822384,0.627822654618001,0.416059998256676,0.0395867940716275,0,0,-0.795642040435488,-0.107080689197638,0.303075016029606
353,262,0.782904390169188,0.59979333982166,0.986124987132203,0.811395245382718,0.571581661710399,0.621456788414356,0.99685302968702,0,0,-0.72307595631223,0.112452768851331,0.56365095879917
354,154,0.752722646435337,0.826646278804932,0.661593080291374,0.799094425734536,0.657446217278579,0.429629350695738,0.167334514225457,0,0,-0.823342337746422,-0.0767381387404781,0.434961868015247
355,149,0.554444861988912,0.732297797832477,0.82042978518611,0.960101171753947,0.446036638217207,0.619845577456231,0.909159546375524,0,0,-0.865443301700666,-0.0329988330705945,0.365941743277678
356,215,0.725171624375104,0.973387403974774,0.916532007699773,0.666086767353856,0.380955169728144,0.645257934855918,0.853956925324685,0,0,-0.833492906421317,-0.0785936648631076,0.349157606554544
357,170,0.525945087352712,0.800487926128052,0.713041226675945,0.699424350419898,0.431784219844853,0.573375243054095,0.879332151536685,0,0,-0.823003388172054,-0.104626635185152,0.30787994977749
358,196,0.791606871288223,0.73417071524285,0.781014942659125,0.853467074455406,0.643189392784987,0.56314549279044,0.419124480621846,0,1,-0.796323855800546,4.21977578376208E-05,0.502340526724925
359,133,0.656357405139852,0.962584797101502,0.65697884919821,0.728152932923949,0.637598741347562,0.621102581667508,0.632673094316997,1,0,-0.843193990307471,-0.12421262951854,0.418888887340748
360,140,0.653678097204173,0.948324345699087,0.594722350167107,0.929150877882733,0.41251724973694,0.505292490351128,0.712236477778942,0,0,-0.964155337843054,-0.206011326497364,0.245333228248025
361,140,0.593908527968315,0.804427897725449,0.58639927015295,0.852179531456322,0.618758144996917,0.551658167065279,0.822700163051344,0,1,-0.856554877659209,-0.113604626851473,0.362839324627385
362,190,0.623253839021716,0.792379294669636,0.747389778128058,0.594057062042493,0.578804210465252,0.654206982272278,0.319490252866205,0,0,-0.748709066506086,-0.0488417609838383,0.43259235043921
363,142,0.54639571982982,0.746901965577849,0.676353982899254,0.78608995113317,0.915420088506471,0.642273346385959,0.0784397372704301,0,0,-0.738769158774096,0.0203323218412427,0.619148022887339
364,166,0.880019287152457,0.871513030635058,0.743477454384561,0.899159325359559,0.533012676884987,0.646557091035836,0.864825036100528,0,0,-0.879779591615034,-0.0858994834915118,0.396282908165151
365,203,0.793522675176428,0.834137466159623,0.799949116662462,0.752855840466631,0.20325794188008,0.427350003807847,0.640455047996986,0,0,-0.882760714683105,-0.135218693932107,0.1625960110616
366,137,0.616851316777723,0.714950410823234,0.556554943652402,0.855786288826405,0.602810017661325,0.608408181412266,0.436943620918741,0,0,-0.841886459832082,-0.104491623671399,0.335496895412602
367,215,0.906223727324618,0.92005309271875,0.852046557568924,0.747562990723546,0.412451833675515,0.416226981591469,0.559062639134829,0,0,-0.850167601720733,-0.0832853042664559,0.351428165046213
368,240,0.645328864275446,0.583289388498803,0.696352767513762,0.462532037929949,0.675144917742065,0.645860379272229,0.332700878699725,0,0,-0.636986457399282,0.0154049083840434,0.470139031942538
369,150,0.665913217540796,0.80399507005123,0.65141677222978,0.80829754244806,0.498291934577739,0.622755558268072,0.894150501231131,0,1,-0.856201096945933,-0.115811694504011,0.324595723650764
370,123,0.667674104679678,0.894336622504896,0.41605291764559,0.882714072757422,0.601612210983417,0.442146523067004,0.908965387675441,0,2,-0.92645921180737,-0.220398981163265,0.250302515670865
371,205,0.765127100498982,0.81419160183015,0.793216411278523,0.663733791199798,0.768842666665879,0.525803061588929,0.546824719332644,0,0,-0.727868679684213,0.0143319550874899,0.609858620890518
372,226,0.842411998894729,0.654484476367491,0.796255551529607,0.767532948138479,0.503425439466317,0.536773732332738,0.750616884011973,0,0,-0.773782918686756,-0.00580855986371922,0.400855300956287
373,145,0.841604253786914,0.799799200161494,0.655082371383902,0.934554105167052,0.501660560779823,0.440242325437953,0.382091264562537,0,0,-0.894427469290625,-0.112065971082458,0.328628989785425
374,195,0.719467156093347,0.663429102356605,0.681064637252131,0.603107020166757,0.555804030086146,0.587965857604322,0.783800209061293,0,1,-0.73312214150291,-0.0460751467120094,0.378538470133893
375,208,0.735356324892175,0.739131762353823,0.77308366721821,0.639114876596238,0.952707798824467,0.570590261004091,0.569911840993367,0,0,-0.663244168318904,0.0752927592429335,0.736522838902607
376,220,0.998905664589718,0.962697153738358,0.918785568290056,0.835391650416142,0.522630656347919,0.573336526506177,0.238562335211065,0,0,-0.854300267964275,-0.0376939191107688,0.480185504598427
377,175,0.636230475668302,0.816285403337185,0.676231423109908,0.620081936005182,0.568522450018798,0.570082661819333,0.0371800014554555,0,2,-0.779088715978401,-0.0902166296017406,0.384452745446144
378,249,0.910789967914168,0.552366255073654,0.723887283809072,0.66511066172582,0.88747202436167,0.721853284019944,0.339161926813636,0,0,-0.643056319089166,0.0918526494685674,0.642429713171708
379,202,0.738662884488118,0.722945364160792,0.680832566733196,0.566139176930907,0.461098017582716,0.728258750387378,0.482289051654202,0,1,-0.75810117266903,-0.0883661477558879,0.313930546826429
380,174,0.759010250339001,0.571712741958359,0.508074582848654,0.630614986819509,0.540849124991776,0.662839981731485,0.397607284899612,0,0,-0.751768635913714,-0.0996615950570588,0.274791693564256
381,255,0.801225256667577,0.708332370146028,0.960481910899222,0.791153760255419,0.755512159473011,0.531197482339633,0.529986535548877,0,0,-0.711711668685838,0.116581817997538,0.725655762638235
382,132,0.477823408790886,0.860482036664004,0.499243855070868,0.795248780520721,0.410297180532351,0.666911842378198,0.601012182070337,0,0,-0.914674065578214,-0.22299443587908,0.204838346133679
383,203,0.687842501986474,0.515405762737235,0.778395686188446,0.891970002313103,0.774863245015447,0.620679721930459,0.30762452814321,0,0,-0.72030523251335,0.0978349943507999,0.603150207306005
384,190,0.730313481363704,0.711537919963183,0.730166047976637,0.782988379801967,0.606512980217287,0.579791143494211,0.968116965499705,0,1,-0.784573295944876,-0.0253599971283266,0.442855185811788
385,138,0.712815170365842,0.591031750552089,0.4734725827149,0.79984801893453,0.746448661088612,0.748961797756646,0.321672189538233,0,1,-0.773898887072975,-0.0674608290450974,0.353422975429704
386,188,0.7891008425569,0.783716018596017,0.779409858631855,0.820319449461996,0.685369079510085,0.487417128641127,0.318360306071734,0,1,-0.79054632856472,-0.0044157884672326,0.5341834173716
387,204,0.864381252100296,0.526981927254684,0.712061720548909,0.94546842192955,0.284018020118688,0.824050697212397,0.457844622991486,0,0,-0.85876182496702,-0.0623329122451758,0.202238360072608
388,221,0.556105713259721,0.623195770652155,0.908708436897413,0.821460514114589,0.625757480087232,0.532444902756823,0.223945401961922,0,0,-0.735432133910076,0.0851569421541609,0.568631101606933
389,147,0.615941464728466,0.916682125030362,0.616035427346207,0.805127419724848,0.675096726629753,0.684386896081205,0.743535306422217,0,0,-0.854833457904574,-0.119087214284449,0.415883500489386
390,208,0.726599955724793,0.605115523506028,0.795009885953572,0.840477430668918,0.518921616838072,0.618664244920138,0.529529061990997,0,0,-0.780570526153537,0.0122831763430054,0.412547815421279
391,195,0.887805182201626,0.817088179562411,0.882792126822997,0.966414153910865,0.532832662914354,0.636530838125701,0.263614882280451,0,0,-0.860755717870379,-0.00790263978603131,0.470380479734923
392,212,0.738950686635183,0.730943960699288,0.757405689087817,0.688693277662557,0.559141194123364,0.545958811987357,0.394293386033724,0,0,-0.764657002103384,-0.0312850021361836,0.423496721432391
393,188,0.665738604495623,0.760953679932121,0.761430491534115,0.770494151820838,0.808045811720798,0.651492777744727,0.735531514536577,0,0,-0.745042094838696,0.0261428570740001,0.615270719600651
